"project_id","project_year","currently_requested_funds","plan_id","plan_name","global_clusters","organisation_ids","organisation_names","question","answer"
47505,2017,"995100",489,"Cameroon 2017","Food Security","2986","International Organization for Migration","Subset Of Plan","Lake Chad Basin"
48357,2017,"1500000",1140,"occupied Palestinian territory 2017","Health","4398","World Health Organization","Project Priority","Top"
48357,2017,"1500000",1140,"occupied Palestinian territory 2017","Health","4398","World Health Organization","Subset Of Plan","Gaza priority requirements"
48357,2017,"1500000",1140,"occupied Palestinian territory 2017","Health","4398","World Health Organization","Custom Location","Projects coverning just Gaza"
48357,2017,"1500000",1140,"occupied Palestinian territory 2017","Health","4398","World Health Organization","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51875,2017,"6470000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Protection","4293","United Nations Population Fund","No field questions","No field answers"
47820,2017,"600000",1153,"Mali 2017","Nutrition","2886","Agency for Technical Cooperation and Development","Project Priority","High"
47820,2017,"600000",1153,"Mali 2017","Nutrition","2886","Agency for Technical Cooperation and Development","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
51118,2017,"84017625",548,"2017 Europe Situation - Regional Refugee and Migrant Response","Multi-sector","2986","International Organization for Migration","Custom Location","Greece"
51877,2017,"2160000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Protection","2915","United Nations Children's Fund","No field questions","No field answers"
51882,2017,"4550000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Multi-sector","4397","United Nations High Commissioner for Refugees","No field questions","No field answers"
50160,2017,"31789558",1148,"Yemen Humanitarian Response Plan 2017","Education","2915","United Nations Children's Fund","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51879,2017,"550000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Protection","2849","Save the Children","No field questions","No field answers"
52136,2017,"448256",1148,"Yemen Humanitarian Response Plan 2017","Health","2304","Islamic Relief Worldwide","Subset Of Plan","Integrated Cholera Response"
52136,2017,"448256",1148,"Yemen Humanitarian Response Plan 2017","Health","2304","Islamic Relief Worldwide","Gender Marker","3-Not specified"
51236,2017,"1200000",1105,"DPR Korea Needs and Priorities 2017","Health","4763","Handicap International - Humanity & Inclusion","No field questions","No field answers"
51860,2017,"10097000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Water Sanitation Hygiene","2986","International Organization for Migration","No field questions","No field answers"
51865,2017,"6401000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Nutrition","2915","United Nations Children's Fund","No field questions","No field answers"
48379,2017,"2804490",1140,"occupied Palestinian territory 2017","Health","2915","United Nations Children's Fund","Subset Of Plan","Gaza priority requirements"
48379,2017,"2804490",1140,"occupied Palestinian territory 2017","Health","2915","United Nations Children's Fund","Project Priority","Other"
48379,2017,"2804490",1140,"occupied Palestinian territory 2017","Health","2915","United Nations Children's Fund","Custom Location","Projects covering both West Bank and Gaza"
48379,2017,"2804490",1140,"occupied Palestinian territory 2017","Health","2915","United Nations Children's Fund","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51216,2017,"4500000",548,"2017 Europe Situation - Regional Refugee and Migrant Response","Multi-sector","4293","United Nations Population Fund","Custom Location","Turkey"
49033,2017,"4926361",424,"Republic of South Sudan 2017","Water Sanitation Hygiene","8619","World Vision South Sudan","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48616,2017,"4463200",552,"Somalia 2017","Water Sanitation Hygiene","8600","CARE Somalia","Project Priority","A - High"
48616,2017,"4463200",552,"Somalia 2017","Water Sanitation Hygiene","8600","CARE Somalia","Project Grouping 1","Water, Sanitation and Hygiene"
48616,2017,"4463200",552,"Somalia 2017","Water Sanitation Hygiene","8600","CARE Somalia","Project Grouping 2","A - High"
48616,2017,"4463200",552,"Somalia 2017","Water Sanitation Hygiene","8600","CARE Somalia","Custom Location","Multi Zone"
48616,2017,"4463200",552,"Somalia 2017","Water Sanitation Hygiene","8600","CARE Somalia","Subset Of Plan","Pre-famine scale up"
48616,2017,"4463200",552,"Somalia 2017","Water Sanitation Hygiene","8600","CARE Somalia","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
52153,2017,"5678386",1111,"Cuba Plan of Action 2017","Food Security","3049","World Food Programme","No field questions","No field answers"
52251,2017,"58000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Food Security","8572","ACT Alliance / DanChurchAid","No field questions","No field answers"
50548,2017,"7100000",1117,"Pakistan Humanitarian Strategic Plan 2017","Nutrition","2915","United Nations Children's Fund","Project Priority","IDPs in KP/FATA"
50548,2017,"7100000",1117,"Pakistan Humanitarian Strategic Plan 2017","Nutrition","2915","United Nations Children's Fund","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
52162,2017,"1600000",1111,"Cuba Plan of Action 2017","Health","4293","United Nations Population Fund","No field questions","No field answers"
52270,2017,"40487000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Emergency Shelter and NFI","2986","International Organization for Migration","No field questions","No field answers"
51863,2017,"2300000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Water Sanitation Hygiene","2849","Save the Children","No field questions","No field answers"
52006,2017,"7200000",1034,"Central African Republic 2017","Nutrition","2915","United Nations Children's Fund","Project Priority","B. High"
52006,2017,"7200000",1034,"Central African Republic 2017","Nutrition","2915","United Nations Children's Fund","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
47436,2017,"348000",489,"Cameroon 2017","Protection","3569","UN Women","Response Type","Refugee"
47436,2017,"348000",489,"Cameroon 2017","Protection","3569","UN Women","Subset Of Plan","Lake Chad Basin"
47436,2017,"348000",489,"Cameroon 2017","Protection","3569","UN Women","Project Priority","High"
47436,2017,"348000",489,"Cameroon 2017","Protection","3569","UN Women","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
47431,2017,"257581",489,"Cameroon 2017","Protection","3369","Plan International","Subset Of Plan","Lake Chad Basin"
47431,2017,"257581",489,"Cameroon 2017","Protection","3369","Plan International","Project Priority","High"
47431,2017,"257581",489,"Cameroon 2017","Protection","3369","Plan International","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
51190,2017,"361000",548,"2017 Europe Situation - Regional Refugee and Migrant Response","Multi-sector","4293","United Nations Population Fund","Custom Location","Serbia"
47526,2017,"820000",489,"Cameroon 2017","Health","4293","United Nations Population Fund","Response Type","Refugee"
47526,2017,"820000",489,"Cameroon 2017","Health","4293","United Nations Population Fund","Project Priority","High"
47526,2017,"820000",489,"Cameroon 2017","Health","4293","United Nations Population Fund","Subset Of Plan","Lake Chad Basin"
47526,2017,"820000",489,"Cameroon 2017","Health","4293","United Nations Population Fund","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50317,2017,"8923186",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","2986","International Organization for Migration","Gender Marker","3-Not specified"
50317,2017,"8923186",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","2986","International Organization for Migration","Custom Location","Iraq"
50315,2017,"36045600",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","2986","International Organization for Migration","Custom Location","Lebanon"
50315,2017,"36045600",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","2986","International Organization for Migration","Gender Marker","3-Not specified"
49559,2017,"9421706",45,"Syria Humanitarian Response Plan 2017","Camp Coordination / Management","2986","International Organization for Migration","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49545,2017,"6540554",45,"Syria Humanitarian Response Plan 2017","Protection","2986","International Organization for Migration","Project Priority","N/A"
49545,2017,"6540554",45,"Syria Humanitarian Response Plan 2017","Protection","2986","International Organization for Migration","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49550,2017,"64442477",45,"Syria Humanitarian Response Plan 2017","Emergency Shelter and NFI","2986","International Organization for Migration","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49552,2017,"4270000",45,"Syria Humanitarian Response Plan 2017","Logistics","2986","International Organization for Migration","Gender Marker","4-Not applicable - Only used for very small number of projects, such as ""support services"""
54576,2017,"5000000",1111,"Cuba Plan of Action 2017","Health","4398","World Health Organization","Project Priority","NOT SPECIFIED"
54576,2017,"5000000",1111,"Cuba Plan of Action 2017","Health","4398","World Health Organization","Custom Location","NOT SPECIFIED"
52138,2017,"8240000",1111,"Cuba Plan of Action 2017","Emergency Shelter and NFI","5294","United Nations Development Programme","No field questions","No field answers"
52164,2017,"434863",1111,"Cuba Plan of Action 2017","Education","2915","United Nations Children's Fund","No field questions","No field answers"
52151,2017,"6500000",1111,"Cuba Plan of Action 2017","Agriculture","4399","Food and Agriculture Organization of the United Nations","No field questions","No field answers"
52156,2017,"1986089",1111,"Cuba Plan of Action 2017","Water Sanitation Hygiene","2915","United Nations Children's Fund","No field questions","No field answers"
52182,2017,"690418",1112,"Dominica Flash Appeal 2017","Emergency Shelter and NFI","53","Samaritan's Purse","No field questions","No field answers"
49758,2017,"575000",45,"Syria Humanitarian Response Plan 2017","Agriculture","3230","Solidarités International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49760,2017,"750000",45,"Syria Humanitarian Response Plan 2017","Water Sanitation Hygiene","3230","Solidarités International","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
51428,2017,"3526720",1185,"Burundi 2017","Food Security","4399","Food and Agriculture Organization of the United Nations","No field questions","No field answers"
52126,2017,"165000",1116,"Hurricane Irma: Regional Response Plan for the Caribbean Region (Sep to Dec 2017)","Coordination and support services","4396","Office for the Coordination of Humanitarian Affairs","No field questions","No field answers"
51857,2017,"5736000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Emergency Shelter and NFI","4536","Action Contre la Faim - Action Against Hunger International","No field questions","No field answers"
51867,2017,"2137000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Nutrition","4536","Action Contre la Faim - Action Against Hunger International","No field questions","No field answers"
47628,2017,"1553040",491,"Chad 2017","Water Sanitation Hygiene","3912","Oxfam Intermón Spain","Subset Of Plan","Lake Chad Basin"
47628,2017,"1553040",491,"Chad 2017","Water Sanitation Hygiene","3912","Oxfam Intermón Spain","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
47624,2017,"161628",491,"Chad 2017","Protection","3912","Oxfam Intermón Spain","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
47624,2017,"161628",491,"Chad 2017","Protection","3912","Oxfam Intermón Spain","Subset Of Plan","Lake Chad Basin"
52220,2017,"3000000",1112,"Dominica Flash Appeal 2017","Emergency Telecommunications","3049","World Food Programme","No field questions","No field answers"
52209,2017,"3600000",1112,"Dominica Flash Appeal 2017","Health","8498","Pan-American Health Organization (World Health Organization)","No field questions","No field answers"
47467,2017,"75000",489,"Cameroon 2017","Early Recovery","3369","Plan International","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
47467,2017,"75000",489,"Cameroon 2017","Early Recovery","3369","Plan International","Project Priority","High"
47467,2017,"75000",489,"Cameroon 2017","Early Recovery","3369","Plan International","Subset Of Plan","Lake Chad Basin"
47514,2017,"159441",489,"Cameroon 2017","Protection","3369","Plan International","Response Type","Refugee"
47514,2017,"159441",489,"Cameroon 2017","Protection","3369","Plan International","Subset Of Plan","Lake Chad Basin"
47514,2017,"159441",489,"Cameroon 2017","Protection","3369","Plan International","Project Priority","High"
47514,2017,"159441",489,"Cameroon 2017","Protection","3369","Plan International","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
52130,2017,"600000",1116,"Hurricane Irma: Regional Response Plan for the Caribbean Region (Sep to Dec 2017)","Health","4293","United Nations Population Fund","No field questions","No field answers"
52133,2017,"3000000",1116,"Hurricane Irma: Regional Response Plan for the Caribbean Region (Sep to Dec 2017)","Emergency Shelter and NFI","2986","International Organization for Migration","No field questions","No field answers"
52125,2017,"1700000",1116,"Hurricane Irma: Regional Response Plan for the Caribbean Region (Sep to Dec 2017)","Early Recovery","5294","United Nations Development Programme","No field questions","No field answers"
48095,2017,"641234",430,"Nigeria 2017","Protection","3369","Plan International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
52129,2017,"1000000",1116,"Hurricane Irma: Regional Response Plan for the Caribbean Region (Sep to Dec 2017)","Health","8498","Pan-American Health Organization (World Health Organization)","No field questions","No field answers"
50858,2017,"1000000",1106,"Iraq 2017","Health","8501","Action Contre la Faim - France","Project Priority","High"
50858,2017,"1000000",1106,"Iraq 2017","Health","8501","Action Contre la Faim - France","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51238,2017,"1000000",1105,"DPR Korea Needs and Priorities 2017","Water Sanitation Hygiene","1504","Concern Worldwide","No field questions","No field answers"
52139,2017,"3530000",1111,"Cuba Plan of Action 2017","Early Recovery","5294","United Nations Development Programme","No field questions","No field answers"
52122,2017,"1400000",1116,"Hurricane Irma: Regional Response Plan for the Caribbean Region (Sep to Dec 2017)","Education","2915","United Nations Children's Fund","No field questions","No field answers"
52123,2017,"11957227",1116,"Hurricane Irma: Regional Response Plan for the Caribbean Region (Sep to Dec 2017)","Emergency Telecommunications","3049","World Food Programme","No field questions","No field answers"
52119,2017,"500000",1116,"Hurricane Irma: Regional Response Plan for the Caribbean Region (Sep to Dec 2017)","Protection","3569","UN Women","No field questions","No field answers"
50437,2017,"396600",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","3107","Un Ponte Per","Custom Location","Jordan"
50437,2017,"396600",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","3107","Un Ponte Per","Gender Marker","3-Not specified"
50407,2017,"520000",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","2642","Comitato di Coordinamento delle Organizzazione per il Servizio Volontario","Gender Marker","3-Not specified"
50407,2017,"520000",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","2642","Comitato di Coordinamento delle Organizzazione per il Servizio Volontario","Custom Location","Lebanon"
49263,2017,"2877069",424,"Republic of South Sudan 2017","Education","4695","Adventist Development and Relief Agency","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49060,2017,"661000",424,"Republic of South Sudan 2017","Food Security","4389","Deutsche Welthungerhilfe e.V. (German Agro Action)","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
48972,2017,"9561188",424,"Republic of South Sudan 2017","Food Security","8619","World Vision South Sudan","Project Priority","Not Applicable"
48972,2017,"9561188",424,"Republic of South Sudan 2017","Food Security","8619","World Vision South Sudan","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49234,2017,"700000",424,"Republic of South Sudan 2017","Protection","8619","World Vision South Sudan","Project Priority","Not Applicable"
49234,2017,"700000",424,"Republic of South Sudan 2017","Protection","8619","World Vision South Sudan","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
49127,2017,"375000",424,"Republic of South Sudan 2017","Multi-sector","8619","World Vision South Sudan","Response Type","Refugee"
49127,2017,"375000",424,"Republic of South Sudan 2017","Multi-sector","8619","World Vision South Sudan","Project Priority","Not Applicable"
49127,2017,"375000",424,"Republic of South Sudan 2017","Multi-sector","8619","World Vision South Sudan","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49085,2017,"1980077",424,"Republic of South Sudan 2017","Water Sanitation Hygiene","53","Samaritan's Purse","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49274,2017,"660376",424,"Republic of South Sudan 2017","Education","3369","Plan International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49242,2017,"1969870",424,"Republic of South Sudan 2017","Education","3244","INTERSOS Humanitarian Aid Organization","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51144,2017,"1131200",548,"2017 Europe Situation - Regional Refugee and Migrant Response","Multi-sector","7099","KSPM-ERP Integration Centre for Migrant Workers – Ecumenical Refugee Program","Custom Location","Greece"
51123,2017,"2464000",548,"2017 Europe Situation - Regional Refugee and Migrant Response","Multi-sector","4305","Mercy Corps","Custom Location","Greece"
52179,2017,"1492400",1112,"Dominica Flash Appeal 2017","Emergency Shelter and NFI","2986","International Organization for Migration","No field questions","No field answers"
52203,2017,"400000",1112,"Dominica Flash Appeal 2017","Health","4293","United Nations Population Fund","No field questions","No field answers"
52208,2017,"4000000",1112,"Dominica Flash Appeal 2017","Food Security","3049","World Food Programme","No field questions","No field answers"
51986,2017,"655000",1034,"Central African Republic 2017","Protection","4293","United Nations Population Fund","Custom Location","Nana Gribizi"
51986,2017,"655000",1034,"Central African Republic 2017","Protection","4293","United Nations Population Fund","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
51941,2017,"793800",1034,"Central African Republic 2017","Protection","2915","United Nations Children's Fund","Custom Location","Multiple locations"
51941,2017,"793800",1034,"Central African Republic 2017","Protection","2915","United Nations Children's Fund","Project Priority","B. High"
51941,2017,"793800",1034,"Central African Republic 2017","Protection","2915","United Nations Children's Fund","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
52110,2017,"6216700",1034,"Central African Republic 2017","Health","4398","World Health Organization","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51919,2017,"5100000",1034,"Central African Republic 2017","Health","2915","United Nations Children's Fund","Project Priority","B. High"
51919,2017,"5100000",1034,"Central African Republic 2017","Health","2915","United Nations Children's Fund","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
52219,2017,"1000000",1112,"Dominica Flash Appeal 2017","Early Recovery","5294","United Nations Development Programme","No field questions","No field answers"
52092,2017,"2038905",1034,"Central African Republic 2017","Coordination and support services","3049","World Food Programme","Project Priority","B. High"
52092,2017,"2038905",1034,"Central African Republic 2017","Coordination and support services","3049","World Food Programme","Custom Location","Multiple locations"
52092,2017,"2038905",1034,"Central African Republic 2017","Coordination and support services","3049","World Food Programme","Gender Marker","0-No signs that gender issues were considered in project design"
52205,2017,"1500000",1112,"Dominica Flash Appeal 2017","Water Sanitation Hygiene","2915","United Nations Children's Fund","No field questions","No field answers"
51925,2017,"70019742",1034,"Central African Republic 2017","Food Security","3049","World Food Programme","Custom Location","Multiple locations"
51925,2017,"70019742",1034,"Central African Republic 2017","Food Security","3049","World Food Programme","Project Priority","B. High"
51925,2017,"70019742",1034,"Central African Republic 2017","Food Security","3049","World Food Programme","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
52190,2017,"500000",1112,"Dominica Flash Appeal 2017","Agriculture","4399","Food and Agriculture Organization of the United Nations","No field questions","No field answers"
51858,2017,"1077000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Emergency Shelter and NFI","3230","Solidarités International","No field questions","No field answers"
49437,2017,"339275",45,"Syria Humanitarian Response Plan 2017","Agriculture","7559","Sadad Humanitarian Organization","Project Priority","N/A"
49437,2017,"339275",45,"Syria Humanitarian Response Plan 2017","Agriculture","7559","Sadad Humanitarian Organization","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51945,2017,"9266767",1034,"Central African Republic 2017","Emergency Shelter and NFI","4397","United Nations High Commissioner for Refugees","Custom Location","Multiple locations"
51945,2017,"9266767",1034,"Central African Republic 2017","Emergency Shelter and NFI","4397","United Nations High Commissioner for Refugees","Project Priority","A. Immediate"
51945,2017,"9266767",1034,"Central African Republic 2017","Emergency Shelter and NFI","4397","United Nations High Commissioner for Refugees","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51225,2017,"13911759",1105,"DPR Korea Needs and Priorities 2017","Food Security","3049","World Food Programme","No field questions","No field answers"
49078,2017,"1413581",424,"Republic of South Sudan 2017","Water Sanitation Hygiene","4528","MEDAIR","Gender Marker","3-Not specified"
49176,2017,"2622264",424,"Republic of South Sudan 2017","Nutrition","4528","MEDAIR","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49172,2017,"1049000",424,"Republic of South Sudan 2017","Emergency Shelter and NFI","4528","MEDAIR","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49065,2017,"18148689",424,"Republic of South Sudan 2017","Food Security","8582","Oxfam GB","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50440,2017,"12200000",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","3739","Caritas Lebanon Migrants Center","Custom Location","Lebanon"
50440,2017,"12200000",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","3739","Caritas Lebanon Migrants Center","Gender Marker","3-Not specified"
52188,2017,"500000",1112,"Dominica Flash Appeal 2017","Health","2915","United Nations Children's Fund","No field questions","No field answers"
52198,2017,"400000",1112,"Dominica Flash Appeal 2017","Protection","4293","United Nations Population Fund","No field questions","No field answers"
51872,2017,"3595000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Health","4398","World Health Organization","No field questions","No field answers"
52236,2017,"5000000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Health","4397","United Nations High Commissioner for Refugees","No field questions","No field answers"
52014,2017,"4213360",1034,"Central African Republic 2017","Early Recovery","2986","International Organization for Migration","Project Priority","B. High"
52014,2017,"4213360",1034,"Central African Republic 2017","Early Recovery","2986","International Organization for Migration","Custom Location","Multiple locations"
52014,2017,"4213360",1034,"Central African Republic 2017","Early Recovery","2986","International Organization for Migration","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
52250,2017,"9500000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Water Sanitation Hygiene","744","Oxfam","No field questions","No field answers"
47923,2017,"1140000",1152,"Niger 2017","Protection","4670","Plan Niger","Project Priority","High"
47923,2017,"1140000",1152,"Niger 2017","Protection","4670","Plan Niger","Subset Of Plan","Lake Chad Basin"
47923,2017,"1140000",1152,"Niger 2017","Protection","4670","Plan Niger","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50692,2017,"38500000",1126,"Kenya Flash Appeal 2017","Food Security","3049","World Food Programme","Custom Location","NOT SPECIFIED"
50692,2017,"38500000",1126,"Kenya Flash Appeal 2017","Food Security","3049","World Food Programme","Project Priority","NOT SPECIFIED"
50329,2017,"122942000",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","5294","United Nations Development Programme","Custom Location","Turkey"
50329,2017,"122942000",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","5294","United Nations Development Programme","Gender Marker","3-Not specified"
51928,2017,"9115497",1034,"Central African Republic 2017","Education","3049","World Food Programme","Custom Location","Multiple locations"
51928,2017,"9115497",1034,"Central African Republic 2017","Education","3049","World Food Programme","Project Priority","B. High"
51928,2017,"9115497",1034,"Central African Republic 2017","Education","3049","World Food Programme","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
52046,2017,"267286",1034,"Central African Republic 2017","Food Security","3049","World Food Programme","Project Priority","A. Immediate"
52046,2017,"267286",1034,"Central African Republic 2017","Food Security","3049","World Food Programme","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51930,2017,"2266697",1034,"Central African Republic 2017","Nutrition","3049","World Food Programme","Project Priority","B. High"
51930,2017,"2266697",1034,"Central African Republic 2017","Nutrition","3049","World Food Programme","Custom Location","Multiple locations"
51930,2017,"2266697",1034,"Central African Republic 2017","Nutrition","3049","World Food Programme","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
52258,2017,"3100000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Logistics","3049","World Food Programme","No field questions","No field answers"
51864,2017,"352000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Nutrition","3049","World Food Programme","No field questions","No field answers"
48857,2017,"1938594",1021,"Ukraine Humanitarian Response Plan 2017","Protection","4293","United Nations Population Fund","Custom Location","GCAs & NGCAs"
48857,2017,"1938594",1021,"Ukraine Humanitarian Response Plan 2017","Protection","4293","United Nations Population Fund","Project Priority","High"
48857,2017,"1938594",1021,"Ukraine Humanitarian Response Plan 2017","Protection","4293","United Nations Population Fund","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
52244,2017,"6978000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Water Sanitation Hygiene","4494","BRAC","No field questions","No field answers"
48999,2017,"636000",424,"Republic of South Sudan 2017","Food Security","2918","ACT Alliance / Christian Aid","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
51461,2017,"200000",1185,"Burundi 2017","Protection","2918","ACT Alliance / Christian Aid","No field questions","No field answers"
52197,2017,"600000",1112,"Dominica Flash Appeal 2017","Camp Coordination / Management","2986","International Organization for Migration","No field questions","No field answers"
47656,2017,"3402855",491,"Chad 2017","Education","3049","World Food Programme","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
52131,2017,"1879224",1116,"Hurricane Irma: Regional Response Plan for the Caribbean Region (Sep to Dec 2017)","Food Security","3049","World Food Programme","No field questions","No field answers"
47691,2017,"464811",491,"Chad 2017","Nutrition","3049","World Food Programme","Subset Of Plan","Lake Chad Basin"
47691,2017,"464811",491,"Chad 2017","Nutrition","3049","World Food Programme","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49360,2017,"57144132",45,"Syria Humanitarian Response Plan 2017","Food Security","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51520,2017,"4341443",1109,"Sudan 2017","Agriculture","4399","Food and Agriculture Organization of the United Nations","Project Priority","High priority"
51520,2017,"4341443",1109,"Sudan 2017","Agriculture","4399","Food and Agriculture Organization of the United Nations","Response Type","Refugee"
51520,2017,"4341443",1109,"Sudan 2017","Agriculture","4399","Food and Agriculture Organization of the United Nations","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
47669,2017,"3639807",491,"Chad 2017","Nutrition","2915","United Nations Children's Fund","Subset Of Plan","Lake Chad Basin"
47669,2017,"3639807",491,"Chad 2017","Nutrition","2915","United Nations Children's Fund","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
47572,2017,"2330460",491,"Chad 2017","Health","4398","World Health Organization","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
47664,2017,"2953000",491,"Chad 2017","Health","2915","United Nations Children's Fund","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
47637,2017,"1000000",491,"Chad 2017","Health","4293","United Nations Population Fund","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
52247,2017,"1343000",1114,"Bangladesh: Rohingya Refugee Crisis 2017","Water Sanitation Hygiene","3369","Plan International","No field questions","No field answers"
47627,2017,"1323000",491,"Chad 2017","Protection","4293","United Nations Population Fund","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
51821,2017,"1125500",45,"Syria Humanitarian Response Plan 2017","Water Sanitation Hygiene","7878","Ihsan for Relief and Development","Project Priority","N/A"
51821,2017,"1125500",45,"Syria Humanitarian Response Plan 2017","Water Sanitation Hygiene","7878","Ihsan for Relief and Development","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
49390,2017,"427500",45,"Syria Humanitarian Response Plan 2017","Health","7262","Al-Ameen for Humanitarian Support","Project Priority","N/A"
49390,2017,"427500",45,"Syria Humanitarian Response Plan 2017","Health","7262","Al-Ameen for Humanitarian Support","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
48181,2017,"7067363",430,"Nigeria 2017","Logistics","3049","World Food Programme","Project Priority","High"
48181,2017,"7067363",430,"Nigeria 2017","Logistics","3049","World Food Programme","Gender Marker","4-Not applicable - Only used for very small number of projects, such as ""support services"""
50694,2017,"2211716",1126,"Kenya Flash Appeal 2017","Water Sanitation Hygiene","1850","World Vision International","Custom Location","NOT SPECIFIED"
50694,2017,"2211716",1126,"Kenya Flash Appeal 2017","Water Sanitation Hygiene","1850","World Vision International","Project Priority","NOT SPECIFIED"
47497,2017,"1740000",489,"Cameroon 2017","Water Sanitation Hygiene","3230","Solidarités International","Response Type","Refugee"
47497,2017,"1740000",489,"Cameroon 2017","Water Sanitation Hygiene","3230","Solidarités International","Project Priority","High"
47497,2017,"1740000",489,"Cameroon 2017","Water Sanitation Hygiene","3230","Solidarités International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50672,2017,"56553114",1117,"Pakistan Humanitarian Strategic Plan 2017","Food Security","3049","World Food Programme","Project Priority","IDPs in KP/FATA"
