id,text,predicted_class,predicted_confidence
306885,"Philippines	2023	Response to earthquake in Philippines	Shelter, WASH, Cash
Emergency assistance in response to earthquakes",Partial,0.3647383
306887,Somalia	2023	Response to November floods in Somalia	Cash	Emergency assistance in response to floods,Full,0.95246667
306903,"Angola	2023	MDRAO008	WASH, NFIs, protection,Cash	Emergency assistance in response to floods",Partial,0.054277822
306906,"Dominican Republic	2023	Response to Floods	WASH, Health, PRotection, Cash	emergency assistance in response to floods",Partial,0.099074244
306911,"Paraguauy	2023	MDRPY023		WASH, Health, cash",Partial,0.16769259
306912,"Kenya	2023	MDRKE058		Shelter, health, cash",Partial,0.38597128
306919,"E-LWD	livelihood+ Wash	""""""""ADRA’s proposed intervention of Agricultural and WASH Assistance in Dhamar (LWD) remains to be in line with needs as reported in the Yemen HNO 2023 and HRP Strategic objective. The project has been designed to address critical and key gaps in sustainable response in close coordination with the food security and Agricultural cluster objectives by contributing to the provision of capacity building and agricultural input distribution which will assist in the prevention of malnutrition and poverty for the most vulnerable communities. LWD will work in complementarity with ADRA’s Emergency Food Assistance (EFA V) in Dhamar. EFA V will ensure beneficiaries have access to food commodities that satisfy their needs and allow them to utilize their income to meet other needs including the development of stable income streams through unconditional cash assistance. LWD will work as a graduation program for families that have received food assistance in EFA V.
Activities:
• Provide irrigation support and training to help rapidly restore conflict-affected beneficiary households’ capacity to resume small-scale agriculture.
• Provision of water supply system for conflict-affected communities, whose main source of water has been damaged or fallen into disrepair.
• Rehabilitate water sources and WASH infrastructures to improve access to safe water.
• Rehabilitate critical stone roads through Cash for Work (CFW) to link sub-districts and enhance the efficient use of water resources through spate irrigation system.""""""""",Partial,0.3050738
307528,Unconditional cash-based transfers to refugees in Somali Region to support their nutrition needs and enabling food systems transformation.,Full,0.9921818
308010,"Provision of food and cash assistance to war-affected Ukrainians and of common services to the humanitarian community responding to the crisis
---- FOOD",Partial,0.21673037
308013,"Provision of food and cash assistance to war-affected Ukrainians and of common services to the humanitarian community responding to the crisis
---- DEMINING",Partial,0.3195863
308014,"Provision of food and cash assistance to war-affected Ukrainians and of common services to the humanitarian community responding to the crisis
---- Support to special operations",Partial,0.2711007
308017,"Essential humanitarian assistance, including protection, shelter and housing, NFIs and cash assistance  for IDPs, returnees and other war-affected populations in Ukraine
---- WASH",Partial,0.016009538
308022,"Essential humanitarian assistance, including protection, shelter and housing, NFIs and cash assistance  for IDPs, returnees and other war-affected populations in Ukraine
---- SHELTER",Partial,0.016082752
308023,"Essential humanitarian assistance, including protection, shelter and housing, NFIs and cash assistance  for IDPs, returnees and other war-affected populations in Ukraine
---- FOOD",Partial,0.01582986
308030,"Essential humanitarian assistance, including protection, shelter and housing, NFIs and cash assistance  for IDPs, returnees and other war-affected populations in Ukraine
---- HEALTH",Partial,0.015878554
308031,"Essential humanitarian assistance, including protection, shelter and housing, NFIs and cash assistance  for IDPs, returnees and other war-affected populations in Ukraine
---- EDUCATION",Partial,0.016253693
308038,"Essential humanitarian assistance, including protection, shelter and housing, NFIs and cash assistance  for IDPs, returnees and other war-affected populations in Ukraine
---- PROTECTION",Partial,0.016359176
308039,"Essential humanitarian assistance, including protection, shelter and housing, NFIs and cash assistance  for IDPs, returnees and other war-affected populations in Ukraine
---- OTHER",Partial,0.015978072
270786,"Ethiopia/CE Protection, Multipurpose Cash Assistance
USAID / BHA
-- Protection",Full,0.892441
309931,Needs Assessment in multiple locations in Syria and CTP in ALP.,Full,0.9511394
310726,"Emergency Rapid Response project which includes provision of in kind food and hygiene kits assistance, multi purpose cash assistance and psychological first aid.",Partial,0.2502038
312810,"Burkina Faso HRP		Health	""""""""Dewral is a Pulaar word meaning “helping each other.” Dewral: Response and Resilience in Liptako-Gourma links livelihoods and social cohesion to rapid nutrition and food security assistance, supporting participants to meet basic needs and begin looking to the future, strengthening household and community resilience to new shocks and longer-term precarity: ▪ After a rapid onset shock, Dewral’s short-term assistance package will meet vulnerable displaced and host community households’ immediate food, assets, and nutrition needs, and provide basic psychosocial support. ▪ Through longer-term interventions, Dewral supports underserved communities experiencing protracted crises with multipurpose cash assistance (MPCA), nutrition, and livelihoods activities to recover food security and improve child nutrition, and reinforces social cohesion to address underlying trauma, tension, and exclusion.""""""""",Partial,0.33918253
270837,"Honduras/Food Security Water, Sanitation and Hygiene,Economic Recovery and Market Systems,Multipurpose Cash Assistance,Agriculture		(USAID/BHA)",Partial,0.027039357
313617,Islamic Republic of Pakistan: Integrated Social Protection Development Program,Full,0.86530006
238667,"BURKINA FASO - Emergency food security and nutrition, WASH, and cash benefits to vulnerable populations affected by the humanitarian crisis in the Sahel (2023 portion)",Partial,0.18913952
238668,"MALI - Emergency food security and nutrition, WASH, and cash benefits to vulnerable populations affected by the humanitarian crisis in the Sahel (2023 portion)",Partial,0.19010247
238669,"NIGER - Emergency food security and nutrition, WASH, and cash benefits to vulnerable populations affected by the humanitarian crisis in the Sahel (2023 portion)",Partial,0.27936143
273899,The Kenya Cash Consortium – Locally-led Multi-Purpose Cash Response to crisis-affected communities in Kenya,Full,0.8810991
274630,"Essential humanitarian assistance, including protection, shelter and housing, NFIs and cash assistance  for IDPs, returnees and other war-affected populations in Ukraine",Partial,0.015610898
274639,Multi-Purpose Cash Assistance for refugees from Ukraine in the Republic of Moldova,Full,0.9929595
275404,Provision of food and cash assistance to war-affected Ukrainians and of common services to the humanitarian community responding to the crisis,Partial,0.22663663
276664,"Ukraine HRP	 Children & Youth, PSS, MPC 	Humanitarian Protection for Conflict Affected People in Ukraine",Partial,0.20329577
276840,Cash Assistance in Re-Emerging Markets in Syria – phase 3 (CARMA3),Full,0.9889669
276842,Integrated Implementation of Multipurpose Cash Assistance to Support the Famine Prevention Response and Crisis-Affected Somali Households,Full,0.89608943
277039,Cash assistance to support the most vulnerable refugees in meeting their basic needs and in accessing education in Uganda,Full,0.99213624
277590,Improving disaster preparedness and response through strengthening anticipatory action and shock-responsive social protection mechanisms in Kenya,Partial,0.22576629
278914,Cash assistance for Palestinian refugees affected by the conflict,Full,0.9927209
280828,"Enhanced drought preparedness and shock responsive social protection for areas and populations that are prone to food insecurity in Central America (El Salvador, Honduras and Guatemala) and Bolivia",Partial,0.16837056
280829,"Enhanced drought preparedness and shock responsive social protection for areas and populations that are prone to food insecurity in Central America (El Salvador, Honduras and Guatemala) and Bolivia",Partial,0.16837056
281312,Bangladesh - Strengthening Shock Responsive Social Protection Systems - 2023,Full,0.92058694
281904,"Localising aid and competencies to protect rights in migration routes in Latin America (LACPRiMR)
Protection assistance for refugees and migrants in Lima, Arequipa and Tacna. Multipurpose cash assistance for refugees and migrants in Tacna.",Full,0.6537109
282288,To meet immediate basic needs through multi-purpose cash assistance in Ethiopia.,Full,0.9637019
239005,Emergency aid in the areas of protection and health as well as cash transfers for those in particular need of protection,Partial,0.45266607
286727,"Responding to humanitarian needs in South and South-East Madagascar through nutrition, child protection, social protection and education in emergency intervention
---- Nutrition",Partial,0.046836693
286745,Supporting UNRWA's Emergency Cash Assistance and Shelter Assistance following the May and October 2023 escalations,Partial,0.4429219
286787,"Enhancing the shock-responsiveness of Education, Child Protection and Social Protection systems, to strengthen disaster preparedness and ensure the humanitarian assistance to children and population vulnerable to multi-hazard in the Caribbean region",Partial,0.25560275
286820,"Strengthen North West Nigeria’s Emergency Preparedness, Cash Preparedness, and Shock-Responsive Social Protection (SRSP) Regarding Recurrent Flood Risks (Kaduna and Jigawa) ",Partial,0.20482397
239006,Emergency aid in the areas of protection and health as well as cash transfers for those in particular need of protection,Partial,0.45266607
288828,"Education in Emergencies for Palestine Refugee Children-Phase IV - Emergency Cash Assistance to Palestine Refugees in Syria - Digitization of UNRWA Historical Documents of Registered Palestine Refugees in Lebanon, Syria and the West Bank",Full,0.9442776
239007,Emergency aid in the areas of protection and health as well as cash transfers for those in particular need of protection,Partial,0.45266607
291338,Emergency Cash Assistance to Vulnerable Palestine Refugees in Syria,Full,0.9922867
291346,Cash Assistance and Resilient Livelihoods for Improved Nutrition and FoodSecurity (CARES),Partial,0.2202652
291354,Transferts monétaires d'urgence aux populations affectées par la crise dans le nord du Bénin,Full,0.9663481
239008,Emergency aid in the areas of protection and health as well as cash transfers for those in particular need of protection,Partial,0.45266607
292612,"Responding to mounting humanitarian needs in the State of Palestine through emergency Humanitarian Cash Transfers, Child Protection, WASH and Nutrition, and strengthening Cluster Coordination of the Protection Cluster and Child Protection and Gender-Based Violence Areas of Responsibility.",Partial,0.06665286
271401,"Regional humanitarian project to reduce the vulnerability of crisis-affected people, especially IDPs, returnees and the most vulnerable host communities in Baidoa district, Somalia, and East Darfur state, Sudan, amd Northern Bahr el Ghazal, South Sudan, through emergency Shelter, WASH, Health, Nutrition and Food Security, Cash Transfer and Protection interventions.",Full,0.5084366
271402,"Regional humanitarian project to reduce the vulnerability of crisis-affected people, especially IDPs, returnees and the most vulnerable host communities in Baidoa district, Somalia, and East Darfur state, Sudan, amd Northern Bahr el Ghazal, South Sudan, through emergency Shelter, WASH, Health, Nutrition and Food Security, Cash Transfer and Protection interventions.",Full,0.5084366
271404,"Regional humanitarian project to reduce the vulnerability of crisis-affected people, especially IDPs, returnees and the most vulnerable host communities in Baidoa district, Somalia, and East Darfur state, Sudan, amd Northern Bahr el Ghazal, South Sudan, through emergency Shelter, WASH, Health, Nutrition and Food Security, Cash Transfer and Protection interventions.",Full,0.5084366
239010,Emergency aid in the areas of protection and health as well as cash transfers for those in particular need of protection,Partial,0.45266607
294554,Cash transfer programme to meet the food and basic assistance needs of Syrian refugees in Lebanon.,Full,0.9929066
296071,Cash transfers and psychosocial support to most vulnerable people who fled Nagorno-Karabakh into Armenia,Partial,0.31699023
296795,"Enhancing Coverage and Access to life-saving integrated health, nutrition, food security, protection and WASH services including cash assistance for conflict affected deprived children and their families in Hodeida Governorate",Partial,0.050236654
297304,The Kenya Cash Consortium – Locally-led Multi-Purpose Cash Response to crisis-affected communities in Kenya,Full,0.8810991
300350,Cash based assistance,Full,0.9919676
302392,Supporting UNRWA's Emergency Cash Assistance and Shelter Assistance following the May and October 2023 escalations,Partial,0.4429219
307530,Implementation of a social safety net for the most vulnerable population groups in Belle Anse and Humanitarian Air Service (UNHAS) in Haiti,Partial,0.11511831
307613,Cash assistance to support the most vulnerable refugees in meeting their basic needs and in accessing education in Uganda.,Full,0.9930742
307686,Bangladesh - Strengthening Shock Responsive Social Protection Systems - 2023,Full,0.92058694
307692,"Responding to humanitarian needs in South and South-East Madagascar through nutrition, child protection, social protection and education in emergency intervention",Partial,0.0460455
307831,Provision of food and cash assistance to war-affected Ukrainians and of common services to the humanitarian community responding to the crisis,Partial,0.22663663
307852,"Essential humanitarian assistance, including protection, shelter and housing, NFIs and cash assistance  for IDPs, returnees and other war-affected populations in Ukraine",Partial,0.015610898
307875,Multi-Purpose Cash Assistance for refugees from Ukraine in the Republic of Moldova,Full,0.9929595
309929,Needs Assessment in multiple locations in Syria and CTP in ALP.,Full,0.9511394
310249,"Syria 3RP
--- Livelihoods and Social Cohesion
--- Towards a more inclusive economy through immediate job generation and enterprise development for vulnerable refugee and host communities in Jordan - Phase II	Financial	There is a cash for work component",Partial,0.32568243
271801,"UNICEF targets vulnerable crisis-affected children and families in Türkiye through amulti-sector systems-strengthening approach. UNICEF plans reach 3 million people,including 1.5 million children, for three months. This includes the provision of criticalsupplies and water, sanitation and hygiene, health, nutrition, child protection, education,early childhood development and social protection (humanitarian cash) services forchildren, adolescents, and families.",Partial,0.32115203
272232,"UNICEF targets vulnerable crisis-affected children and families in Türkiye through amulti-sector systems-strengthening approach. UNICEF plans reach 3 million people,including 1.5 million children, for three months. This includes the provision of criticalsupplies and water, sanitation and hygiene, health, nutrition, child protection, education,early childhood development and social protection (humanitarian cash) services forchildren, adolescents, and families.",Partial,0.32115203
272233,"UNICEF targets vulnerable crisis-affected children and families in Türkiye through amulti-sector systems-strengthening approach. UNICEF plans reach 3 million people,including 1.5 million children, for three months. This includes the provision of criticalsupplies and water, sanitation and hygiene, health, nutrition, child protection, education,early childhood development and social protection (humanitarian cash) services forchildren, adolescents, and families.",Partial,0.32115203
272234,"UNICEF targets vulnerable crisis-affected children and families in Türkiye through amulti-sector systems-strengthening approach. UNICEF plans reach 3 million people,including 1.5 million children, for three months. This includes the provision of criticalsupplies and water, sanitation and hygiene, health, nutrition, child protection, education,early childhood development and social protection (humanitarian cash) services forchildren, adolescents, and families.",Partial,0.32115203
272553,The main objective is to support the most vulnerable children under 5 years of age suffering from malnutrition affected by the drought and internally displaced persons living in the Woreda through unconditional cash transfers.,Full,0.9478078
272599,"The project implements a Graduation Approach (GA) that integrates adaptive social protection and sustainable development, in order to progressively lift poor and vulnerable populations, such as internally displaces persons and host communities, out of their precarious situation and achieve a process of sustainable development managed by themselves.",Partial,0.3969642
244606,Support through cash benefits and protection measures for crisis-affected refugees and Jordanians in Jordan,Partial,0.3101419
245174,Proyecto de investigación sobre cómo formular la asistencia en efectivo y con cupones para que tenga un mayor impacto en el logro de los resultados de protección.,Full,0.85943294
273093,"Refugee and Migrant Response Plan for Venezuela 2022 (RMRP)
Food Security; Health; Humanitarian Transportation; Integration; Multipurpose Cash Assistance (MPC); Nutrition; Protection; Shelter; WASH
Total private sector contributions from 2022",Partial,0.02966428
273094,"Colombia HRP
Food Security; Health; Humanitarian Transportation; Integration; Multipurpose Cash Assistance (MPC); Nutrition; Protection; Shelter; WASH
Total private sector contributions from 2022",Partial,0.030134695
245385,Life-saving humanitarian assistance for refugees and vulnerable Jordanians in Jordan through community health and cash for health assistance,Partial,0.38024518
273344,"Humanitarian food assistance to the most food insecure vulnerable people affected by high food prices, and technical support and capacity building to the national social protection system to mitigate the negative impact of the Ukraine crisis on people in Libya
(fund reported prior to Storm Daniel)",Partial,0.06431822
273627,"Pakistan Flood Emergency Response Plan 2022	Emergency Shelter and NFI	""""""""Province: Baluchistan Provision of Shelter Package to 150 HH and 150 Cash Grants Conditional for shelter Construction""""""""
--- Islamic Relief  Australia",Full,0.7339298
273645,"Pakistan Flood Emergency Response Plan 2022
Multi-Sector
Improved wellbeing of communities through inclusive WASH services Communities enabled to improve household food security, income and assets through Cash for work
--- SIDA",Full,0.52120745
273659,"Pakistan Flood Emergency Response Plan 2022
Early Recovery
4221 Cash Grants, 4460 Temporary Shelter Kits, 4460 Conditional Cash Grants, 25 Trainings
--- Islamic Relief  UK",Partial,0.12967472
273678,"Pakistan Flood Emergency Response Plan 2023
Early Recovery
2319 Cash Grants, 4460 Temporary Shelter Kits, 4460 Conditional Cash Grants, 25 Trainings
--- Islamic Relief Canada",Partial,0.12078291
273689,"Pakistan Flood Emergency Response Plan 2023
Multi-Sector
Distribution of Shelter Box items ( NFIs, Tents, WiINTER Kits) among 1200 Household and 5000 HHs will get  Cash grants",Full,0.69769216
273704,"Pakistan Flood Emergency Response Plan 2022
Multi-Sector
Distribution of Cash Grants",Full,0.98316133
273759,"Sri Lanka Multi-Dimensional Crisis - Humanitarian Needs and Priorities
Agriculture and Livelihoods
Strengthening production capacity of all paddy farmers in Sri Lanka through supply of Triple Super Phosphate and UREA fertilizer and unconditional direct cash transfer to vulnerable farmers in Intermediate and Dry Zone",Partial,0.20010637
273761,"Agriculture and Livelihoods
Support to green gram production and cash distribution to small holder farmer families affected by the current economic crisis in Sri Lanka
--- SIDA",Partial,0.026850147
273777,"Provision of unconditional cash transfer to poor and vulnerable fishing communities
Sri Lanka Multi-Dimensional Crisis - Humanitarian Needs and Priorities
Food Security",Full,0.9893519
273849,"Pakistan Flood Emergency Response Plan 2023
Multi-Sector
Improved access to inclusive clean drinking water for the targeted floods-affected communities with a focus on woman-headed, child-headed and PWD-headed households; Improved access to inclusive toilets for the targeted floods-affected communities with a focus on woman-headed, child-headed and PWD-headed households; Improved knowledge and practices of the targeted communities
Improved food security and access to resilient agriculture-based livelihood services for the targeted floods-affected communities with a focus on woman-headed, child-headed, and PWD-headed households; Improved ability of the floods affected communities to meet their cash based needs and to purchase food related NFIs; Improved access to functional safe spaces for flood affected women/girls and children; Improved access to psychosocial support services for flood affected women/girls and children; Improved access to GBV referral services for flood affected women/girls and children.",Partial,0.18793654
273855,"Pakistan Flood Emergency Response Plan 2023
Water Sanitation Hygiene
WASH, and Cash Programming Response for Flood – Affected Families",Partial,0.09643654
273929,"Early Recovery
Post-earthquake emergency debris removal to restore access and prevent further damages through cash-for-work and support to affected small businesses",Full,0.65668714
274192,"WASH, and Cash Programming Response for Flood – Affected Families in Balochistan and Sindh",Partial,0.11503995
274501,"Türkiye-Syria  Earthquakes –humanitarian  assistance
Emergency multi-purpose cash assistance
UNRWA Flash Appeal in support of earthquake-affected Palestine refugees in Syria",Full,0.85292625
247582,"Ensuring access to lifesaving health, water, sanitation and hygiene, child protection, education supplies and services, and provision of cash support, for children and families in Ukraine",Partial,0.024628341
274573,"Ensuring access to lifesaving health, water, sanitation and hygiene, child protection, education supplies and services, and provision of cash support, for children and families in Ukraine",Partial,0.024628341
274601,"Ensuring access to lifesaving health, water, sanitation and hygiene, child protection, education supplies and services, and provision of cash support, for children and families in Ukraine
---- Protection",Partial,0.028008014
274607,"Integrated Humanitarian Support for Ukrainian Refugees through Shelter/Non-Food Item (NFI), Education, Psychosocial Support (PSS), and Cash-based Interventions (CBI) in Galati, Romania",Partial,0.053239424
274612,Humanitarian response in Southern Ukraine through Multi-Purpose Cash Assistance and Education in Emergencies for IDP and host communities,Partial,0.4392188
274799,Relief and Cash Response to the 2023 Earthquake,Partial,0.17001055
274819,Emergency cash and WASH services for drought affected communities,Partial,0.05365566
274872,"Supporting the Government in building a national prevention and response scheme to food security and nutritional crisis in Mauritania, as part of an national Adaptive Social Protection (ASP) system (phase 2).",Full,0.6480933
250935,"Ensuring access to lifesaving health, water, sanitation and hygiene, child protection, education supplies and services, and provision of cash support, for children and families in Ukraine
---- WASH",Partial,0.026836127
250937,"Ensuring access to lifesaving health, water, sanitation and hygiene, child protection, education supplies and services, and provision of cash support, for children and families in Ukraine
---- Protection",Partial,0.028008014
250938,"Ensuring access to lifesaving health, water, sanitation and hygiene, child protection, education supplies and services, and provision of cash support, for children and families in Ukraine
---- Education",Partial,0.02832616
275268,"Post-earthquake emergency debris removal to restore access and prevent further damages through cash-for-work and support to affected small businesses in Harim, Idleb Governorate, NW Syria.",Full,0.5822862
275282,"Emergency Response to the Earthquake affected people and individuals at high risk by the provision of in-kind, non-food items and cash assistance.",Partial,0.2369667
275295,"Earthquake Emergency Response through Light Rehabilitation of Affected Bakeries, Free Bread Distribution, and Cash for Food Assistance to the directly affected people in Afrin District",Partial,0.14603533
275312,EQ Phase 1: (Provision of cash for shelter rehabilitation to the most vulnerable people in NW Syria),Full,0.94171256
275323,Enhance access to dignified and safe shelter conditions through Cash for the rehabilitation of damaged shelters.,Full,0.90523696
251951,"Secondment of a Cash Transfers Programme Officer to ICRC. Protection, access and security",Full,0.9920122
275349,"Burma/CE 	Burma Water, Sanitation and Hygiene,Shelter and Settlements,Multipurpose Cash Assistance	  (USAID/BHA)",Partial,0.056261837
275386,"Establishment of an Integrated Primary Healthcare and Nutrition Facility, and furnish Multi-Purpose Centre (MPC) in Camp 11, Ukhiya, Cox’s Bazar",Partial,0.15805958
275387,"Establishment of an Integrated Primary Healthcare and Nutrition Facility, and furnish Multi-Purpose Centre (MPC) in Camp 11, Ukhiya, Cox’s Bazar",Partial,0.15805958
275581,"Mozambique/ER4	Mozambique	Shelter and Settlements,Economic Recovery and Market Systems,Multipurpose Cash Assistance,Agriculture	  (USAID/BHA)",Partial,0.03864229
275662,"LAC Regional/ER4  Food Assistance,Disaster Risk Reduction Policy and Practice (DRRPP),Water, Sanitation and Hygiene,Shelter and Settlements,Multipurpose Cash Assistance,Humanitarian Policy, Studies, Analysis, or Applications",Partial,0.0366262
275735,Yemen 2023	United Nations Development Programme	Yemen	All provinces	Social protection to provide social cohesion in Yemeni society,Full,0.6180501
275764,"To improve food security and alleviate suffering of displaced and host households in the Northwest Region of Cameroon. Provide food items through electronic vouchers via the CRS Cash and Asset Transfer (CAT) platform to 1,800 vulnerable displaced and host community households(10,800 individuals) to meet immediate humanitarian needs and improve food insecurity from the crisis	  (USAID/BHA)",Full,0.5290945
275802,Multi-Sector	Internal flexible funding from the Humanitarian Fund Cash transfer for vulnerable herders,Full,0.9917601
276579,"Ukraine HRP	MPC, NFI	Warm Me Up - Meeting Basic Needs for Conflict-Affected Households in East Ukraine during Winter Months",Full,0.63480705
276585,"Ukraine HRP	 Shelter, MPC, PSS 	Warm for Winter",Full,0.6834221
276597,"Ukraine HRP		Shelter, MPC	Cash & Accommodation Assistance for Vulnerable Households in Ukraine
USA / BHA",Partial,0.090460956
276667,"Ukraine HRP	 Children & Youth, PSS, MPC 	Humanitarian Protection for Conflict Affected People in Ukraine",Partial,0.20329577
276732,"""""""""Provide multipurpose cash to households 
affected by the earthquake.""""""""
""""""""Provide WASH services to reduce the risk of 
waterborne diseases and ensure access to clean 
water.""""""""
""""""""Ensure the response understands community 
needs, priorities and context and is accountable
to the affected population""""""""",Full,0.5615523
276814,"Health, WASH, Cash	Emergency basic needs support",Partial,0.013631192
276817,"MDRVU010	Health, cash, shelter, protection Emergency basic needs support",Partial,0.023269609
276825,"Humanitarian Cash Assistance (HCT) & WASH Response in Ukraine-Nachbar	
-- WASH",Partial,0.029346293
277120,Towards a more inclusive economy through immediate job generation and enterprise development for vulnerable refugee and host communities in Jordan - Phase II (There is a cash for work component),Partial,0.44120625
277308,Syria	SHO funds for Social Protection & WASH - Syria	Cross-Sectoral (two or more outcome areas),Full,0.8503121
277311,"Ukraine	Providing complementary multi-purpose cash support to registered beneficiaries.	
-- Health",Full,0.9709925
256286,Ausbau der regionalen Lern- und Koordinationsplattform ‚Cash Lear-ning Partnership‘ (CaLP) zu Cash and Voucher Programming (CVP) in der MENA-Region und Nordafrika (sowie Ukraine und Griechenland),Full,0.6452005
256509,"CVA Officer No Direct Action Techn. Assistance inc. 
Experts
Food security, Agricultura",Full,0.825549
277746,Amélioration de l’accès aérien et assistance alimentaire avec cash dans l’Ituri,Partial,0.32125676
277773,"Enhancing coverage and access to life-saving integrated health, nutrition, food security, WASH and protection services, including cash assistance, for conflict-affected children and their families in Hodaydah and Hajjah governorates.",Partial,0.13586523
277774,"Enhancing coverage and access to life-saving integrated health, nutrition, food security, WASH and protection services, including cash assistance, for conflict-affected children and their families in Hodaydah and Hajjah governorates.",Partial,0.13586523
277775,"Enhancing coverage and access to life-saving integrated health, nutrition, food security, WASH and protection services, including cash assistance, for conflict-affected children and their families in Hodaydah and Hajjah governorates.",Partial,0.13586523
277776,"Enhancing coverage and access to life-saving integrated health, nutrition, food security, WASH and protection services, including cash assistance, for conflict-affected children and their families in Hodaydah and Hajjah governorates.",Partial,0.13586523
277793,"Lifesaving CCCM, NFI and MPC assistance to IDPs affected by extreme rainfall and Yaku cyclone emergency in the coast of Peru to restore their dignity and improve their living conditions",Partial,0.1985657
277794,"Lifesaving CCCM, NFI and MPC assistance to IDPs affected by extreme rainfall and Yaku cyclone emergency in the coast of Peru to restore their dignity and improve their living conditions",Partial,0.1985657
277795,"Lifesaving CCCM, NFI and MPC assistance to IDPs affected by extreme rainfall and Yaku cyclone emergency in the coast of Peru to restore their dignity and improve their living conditions",Partial,0.1985657
277796,"Lifesaving CCCM, NFI and MPC assistance to IDPs affected by extreme rainfall and Yaku cyclone emergency in the coast of Peru to restore their dignity and improve their living conditions",Partial,0.1985657
257904,"Enhancing coverage and access to life-saving integrated health, nutrition, food security, WASH and protection services, including cash assistance, for conflict-affected children and their families in Hodaydah and Hajjah governorates.",Partial,0.13586523
278319,"This proposed five-year Activity (2023-2028), jointly funded with Australia, would continue to fund SPC to deliver regional and national training, exercises, and technical assistance for Pacific Island countries' emergency services (NDMOs, Police and Fire emergency services) to strengthen preparedness and response for, and recovery from, emergencies and natural disasters. 
While it is a multi-year funded proposal, this money was for the design phase of the Activity",Partial,0.46599045
278532,Out of plan	HDP nexus (development)	Transforming national dialogue for the development of an inclusive national Social Protection system for Lebanon,Full,0.8120107
278550,Out of plan	HDP nexus (development)	Rise from multiple crises through the integrated formalization of informal economy with social protection and decent work in the Philippines,Full,0.6675735
278551,Out of plan	Out of plan	HDP nexus (development)	TRANSFORM Arab Region social protection capacity building initiative,Full,0.86987704
278593,Supporting food security via the rapid provision of multipurpose cash assistance and health services in Yemen,Full,0.5863202
278596,Provision of multipurpose cash assistance to displaced Yemeni families facing acute food insecurity ,Full,0.99109006
278676,"RMRP for Venezuela
Integration
Promoting Employment and Social Protection under the Comprehensive Refugee Response Framework in Central America and Mexico",Full,0.95904267
278702,"RMRP for Venezuela
Integration
No specific ILO project for Mexico in the plan	Integration
Promoting Employment and Social Protection under the Comprehensive Refugee Response Framework in Central America and Mexico",Full,0.9537478
278707,"RMRP for Venezuela
Integration
Promoting Employment and Social Protection under the Comprehensive Refugee Response Framework in Central America and Mexico",Full,0.95904267
278758,Out of plan	HDP nexus (development)	Strengthening nexus coherence and responsiveness in the Palestinian social protection sector,Full,0.8786393
278800,"AICS	The project aimed at to support drough affected communities of Borena in the sectors of WASH, MPCT and Livelihood
WASH, MPCT and Agriculture and Food security",Partial,0.18893777
278823,"The project target alleviate the suffering of drought affected IDPs and Host Communities in Chareti and Hargele Districts of Afder Zone, Somali Region through integrated WASH, Nutrition, and Cash Responses.
WASH,Neutrition & MPCT",Partial,0.18061781
278824,"The project aimed at to responde to drought affected communities of Borena through Multi-purpose cash transfer, and integrated WASH interventions
WASH and MPCT",Partial,0.28568128
278858,Towards an inclusive national social protection system and accelerating decent job opportunities for Syrians and vulnerable Jordanians,Partial,0.28698298
278915,Cash Assistance for Essential Needs,Full,0.99248236
278918,"Syria Emergency Appeal 2023
Cash Assistance for Essential Needs
--- Coordination and Management",Full,0.97925216
278952,"Malta
Emergency multi-purpose cash assistance
Support of Palestine refugee families in Syria and Lebanon affected by the earthquake",Full,0.9804421
278959,"Private Partnership Funding
Emergency multi-purpose cash assistance
Urgent Assistance for Earthquake Affected Palestine Refugees in Syria",Full,0.9903294
278960,"Private Partnership Funding
Transitional Shelter Cash Assistance (TSCA-rental subsidies)
Urgent Assistance for Earthquake Affected Palestine Refugees in Syria",Full,0.98362696
278961,"Private Partnership Funding
Emergency multi-purpose cash assistance
Urgent Assistance for Earthquake Affected Palestine Refugees in Syria",Full,0.9903294
278962,"Private Partnership Funding
Transitional Shelter Cash Assistance (TSCA-rental subsidies)
Urgent Assistance for Earthquake Affected Palestine Refugees in Syria",Full,0.98362696
278963,"Private Partnership Funding
Emergency multi-purpose cash assistance
Emergency assistance for Earthquake Affected Palestine Refugees in Syria",Full,0.9896034
278967,"UNDP
Shelter, including transitional shelter cash assistance (Gaza) and shelter repairs (Gaza and West Bank)
Temporary Shelter Cash Assistance (TSCA) , Gaza Strip",Partial,0.11788908
278969,"Private Partnership Funding
Emergency Food Assistance
Zakat Fund :2023 Emergency Appeal for Food and Cash assistance in Gaza  and West Bank",Full,0.9828174
278972,"Private Partnership Funding
Emergency Food Assistance
Ramadan Fund :2023 Emergency Appeal for Food and Cash assistance in Gaza  and West Bank",Full,0.9827267
260872,"Improving access to health, nutrition, WASH, education, child protection and cash benefits for vulnerable children and their families in Somalia (program-based project funding), The Covid share is recorded separately AA-S09-321.50 SOM 01/20-COV",Partial,0.12421109
261421,"Sri Lanka Multi-Dimensional Crisis - Humanitarian Needs and Priorities
Agriculture and Livelihoods 	Strengthening production capacity of all paddy farmers in Sri Lanka through supply of Triple Super Phosphate and UREA fertilizer and unconditional direct cash transfer to vulnerable farmers in Intermediate and Dry Zone",Partial,0.20010637
279478,"Ensuring access to lifesaving health, water, sanitation and hygiene, child protection, education supplies and services, and provision of cash support, for children and families in Ukraine
---- Health",Partial,0.028033057
