id,text
284753,"-- Analysis, Planning & Monitoring -- PG: Reinforce data management for Humanitarian Cash Transfers -- Social Inclusion
-- Analysis, Planning & Monitoring -- PG: Children's Preparedness and Risk Reduction Information Partnership -- Safe and Healthy Environment
-- Office of Emergency Prog. -- EMOPS: UNICEF's First Action Initiative (FAI) -- Cross-Sectoral (two or more outcome areas)
-- Office of Emergency Prog. -- EMOPS: Enabling UNICEF programmes and operations to stay and deliver -- WASH
-- Analysis, Planning & Monitoring -- PG: Reducing nutrition vulnerability through improved coordination -- Nutrition
-- Office of Emergency Prog.	-- EMOPS: Business and Community Resilience -- Cross-Sectoral (two or more outcome areas)"
265074,"Nigeria/Floods-2023	Nigeria Humanitarian Coordination, Info Management & Assessments,Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance,Agriculture"
285189,"Moldova: Support to the ongoing social protection reform in Moldova
--  CP, GBViE and PSEA 
--"
265166,"Ukraine/Crisis	Ukraine Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance"
265167,"Ukraine/Crisis	Ukraine Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance"
265168,"Ukraine/Crisis	Ukraine Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance"
285440,"Enhancing protection of persons of concern in Mexico, Guatemala, El Salvador, Honduras and Costa Rica and Panama through Humanitarian/shelter assistance, protection assistance, cash-based interventions and improved coordination among actors."
285446,"Enhancing protection of persons of concern in Mexico, Guatemala, El Salvador, Honduras and Costa Rica and Panama through Humanitarian/shelter assistance, protection assistance, cash-based interventions and improved coordination among actors."
285708,Cash assistance for Humanitarian Demining
285728,"Humanitarian Response:  Child Protection, WASH, and Cash Assistance to people displaced to Egypt by the conflict in Sudan"
286041,"Food Security	Longitudinal evaluation of the impact of cash-based interventions on food security, resilience and livelihoods in Somalia"
231496,"Implementation of Operational Concept on Cash and Voucher Assistance (CVA) 2021-2024. Protection, access and security. Multi year 2021 20 2024. 2023 portion total amount CHF 150,000 
(7F-07880.06)"
286285,"Enhanced drought preparedness and shock responsive social protection for areas and populations that are prone to food insecurity in Central America (El Salvador, Honduras and Guatemala) and Bolivia
--- Activities NOT COVERED by HRP"
286309,Food Security	Food Security Safety Network - Social Protection Support to the Social Fund for Development -  Yemen HRP 2023
286343,"UNRWA 2023 Syria, Lebanon, and Jordan Emergency Appeal
---- Cash Assistance for Essential Need"
286361,"Cash Assistance for Essential Needs
UNRWA USA Support for Lebanon Cash Assistance"
286396,"Food Security and Agriculture	Food Security	Emergency food assistance for vulnerable Palestine refugees affected by the earthquake.
---- Emergency multi-purpose cash assistance"
286758,Support the vulnerable refugees in Iran to meet the basic needs through the provision of cash transfer
287095,"To improve food security and alleviate suffering of displaced and host households in the Northwest Region of Cameroon. Provide food items through electronic vouchers via the CRS Cash and Asset Transfer (CAT) platform to 1,800 vulnerable displaced and host community households(10,800 individuals) to meet immediate humanitarian needs and improve food insecurity from the crisis	  (USAID/BHA)"
287596,Colombia	Refugee and Migrant Response Plan for Venezuela (RMRP)	Common Services; Education; Health; Integration; Multipurpose Cash Assistance (MPC); Protection; Shelter; WASH
265979,"Provision of lifesaving humanitarian nutrition, health, education, WASH, protection and multipurpose cash assistance to the most vulnerable/high-risk populations and children in Afghanistan
(2023 portion of EUR 39,250,000 - Coordination)"
265985,"Provision of lifesaving humanitarian nutrition, health, education, WASH, protection and multipurpose cash assistance to the most vulnerable/high-risk populations and children in Afghanistan
(2023 portion of EUR 39,250,000 - Education)"
265986,"Provision of lifesaving humanitarian nutrition, health, education, WASH, protection and multipurpose cash assistance to the most vulnerable/high-risk populations and children in Afghanistan
(2023 portion of EUR 39,250,000 - Health)"
265987,"Provision of lifesaving humanitarian nutrition, health, education, WASH, protection and multipurpose cash assistance to the most vulnerable/high-risk populations and children in Afghanistan
(2023 portion of EUR 39,250,000 - Protection)"
265988,"Provision of lifesaving humanitarian nutrition, health, education, WASH, protection and multipurpose cash assistance to the most vulnerable/high-risk populations and children in Afghanistan
(2023 portion of EUR 39,250,000 - WASH)"
265990,"Provision of lifesaving humanitarian nutrition, health, education, WASH, protection and multipurpose cash assistance to the most vulnerable/high-risk populations and children in Afghanistan
(2023 portion of EUR 20,500,000 - Coordination)"
265991,"Provision of lifesaving humanitarian nutrition, health, education, WASH, protection and multipurpose cash assistance to the most vulnerable/high-risk populations and children in Afghanistan
(2023 portion of EUR 20,500,000 - Education)"
265992,"Provision of lifesaving humanitarian nutrition, health, education, WASH, protection and multipurpose cash assistance to the most vulnerable/high-risk populations and children in Afghanistan
(2023 portion of EUR 20,500,000 - Health)"
265993,"Provision of lifesaving humanitarian nutrition, health, education, WASH, protection and multipurpose cash assistance to the most vulnerable/high-risk populations and children in Afghanistan
(2023 portion of EUR 20,500,000 - Nutrition)"
287752,"Lifesaving Emergency Response to War-Affected IDPs and Individuals in Al Jazirah State, Sudan through a rapid response that will include the provision of food packs, cash assistance, NFIs, Hygiene and Dignity Kits:"
265994,"Provision of lifesaving humanitarian nutrition, health, education, WASH, protection and multipurpose cash assistance to the most vulnerable/high-risk populations and children in Afghanistan
(2023 portion of EUR 20,500,000 - Protection)"
265995,"Provision of lifesaving humanitarian nutrition, health, education, WASH, protection and multipurpose cash assistance to the most vulnerable/high-risk populations and children in Afghanistan
(2023 portion of EUR 20,500,000 - WASH)"
287851,"Enhancing the shock-responsiveness of Education, Child Protection and Social Protection systems, to strengthen disaster preparedness and ensure the humanitarian assistance to children and population vulnerable to multi-hazard in the Caribbean region"
287928,"Canada/Wildfires-2023	Canada	Adventist Development and Relief Agency InternationalProtection,Multipurpose Cash Assistance"
288017,"Chad/CE			Health, Protection, Economic Recovery and Market Systems, Multipurpose Cash Assistance	
USAID / BHA"
266101,"Increasing capacities and scale for Anticipatory Action including through Social Protection systems
(2023 portion of EUR 700,000)"
288491,Ecuador	Refugee and Migrant Response Plan for Venezuela (RMRP)	-	Common Services; Education; Health; Integration; Multipurpose Cash Assistance (MPC); Protection; Shelter
288502,Chile	Refugee and Migrant Response Plan for Venezuela (RMRP)	-	Common Services; Food Security; Health; Integration; Multipurpose Cash Assistance (MPC); Protection; Shelter; WASH
288702,"Kenya Drought Response Plan 2023
Provision of cash, protection and services for refugees and asylum seekers with disabilities in the camps in Dadaab and Kakuma areas
-- Protection"
288703,"Kenya Drought Response Plan 2023
Provision of cash, protection and services for refugees and asylum seekers with disabilities in the camps in Dadaab and Kakuma areas
-- Protection"
288704,"Kenya Drought Response Plan 2023
Provision of cash, protection and services for refugees and asylum seekers with disabilities in the camps in Dadaab and Kakuma areas
-- Protection"
288705,"Kenya Drought Response Plan 2023
Provision of cash, protection and services for refugees and asylum seekers with disabilities in the camps in Dadaab and Kakuma areas
-- Education"
288706,"Kenya Drought Response Plan 2023
Provision of cash, protection and services for refugees and asylum seekers with disabilities in the camps in Dadaab and Kakuma areas
-- Shelter & NFI"
288708,"Kenya Drought Response Plan 2023
Provision of cash, protection and services for refugees and asylum seekers with disabilities in the camps in Dadaab and Kakuma areas
-- WASH"
288709,"Kenya Drought Response Plan 2023
Provision of cash, protection and services for refugees and asylum seekers with disabilities in the camps in Dadaab and Kakuma areas
-- Shelter & NFI"
266413,Provision of Multi-purpose cash assistance to flood and conflict affected IDPs and host community households in Unity State
288739,"Refugee and Migrant Response Plan for Venezuela (RMRP)	-	Common Services; Education; Health; Integration; Multipurpose Cash Assistance (MPC); Protection; Shelter	
Humanitarian intervention to ensure protection and life-saving assistance to vulnerable populations affected by the crisis in Venezuela in the context of Covid 19. Brazil, Chile, Dominican Republic, Peru, Trinidad and Tobago, Venezuela"
288804,"Provision of water, sanitation and hygiene measures, cash assistance for food security and distribution of livestock for vulnerable internally displaced persons and host communities in the governorates of Al Mahweet and Hajjah – Yemen"
266478,"Scaling up Shock Responsive Social Protection to proactively manage risks before, during and after the impacts of climate shocks and disasters in ASEAN
(2023 portion of EUR 1.8 mio)"
289009,Provision on Emergency Assistance through Cash-Based Onward Transportation Assistance to Returnees Affected by the Sudan Crisis
289030,Attaining a favourable protection environment and realizing basis rights through community-based protection and multi-purpose cash assistance
289877,"Strengthened community and individual response to protection threats, rights violations, and basic needs in situation of displacement.

- Protection activities funds: 1.409.656 EUR/ 1.532.188 USD 
- Food security & MPCA funds: 600.774 EUR/  652.995 USD - of which only 64.143 EUR are cash transfers (3% of the total contribution)
- WASH funds: 442.841 EUR/ 481.334 USD"
289878,"Strengthened community and individual response to protection threats, rights violations, and basic needs in situation of displacement.

- Protection activities funds: 1.409.656 EUR/ 1.532.188 USD 
- Food security & MPCA funds: 600.774 EUR/  652.995 USD - of which only 64.143 EUR are cash transfers (3% of the total contribution)
- WASH funds: 442.841 EUR/ 481.334 USD"
289879,"Strengthened community and individual response to protection threats, rights violations, and basic needs in situation of displacement.

- Protection activities funds: 1.409.656 EUR/ 1.532.188 USD 
- Food security & MPCA funds: 600.774 EUR/  652.995 USD - of which only 64.143 EUR are cash transfers (3% of the total contribution)
- WASH funds: 442.841 EUR/ 481.334 USD"
290013,Protection and Cash assistance for children and their families in Kharkiv and Mykolayiv Oblasts of Ukraine
232038,Randomized impact evaluation of predictive humanitarian aid through anticipatory cash distribution
266935,"Multi-sectoral humanitarian aid in the form of cash, in-kind, services and vouchers for the coverage of basic needs, food security, physical and mental health, and winterization for conflict-affected people in eastern Ukraine (2023 portion)"
266936,"Multi-sectoral humanitarian aid in the form of cash, in-kind, services and vouchers for the coverage of basic needs, food security, physical and mental health, and winterization for conflict-affected people in eastern Ukraine (2023 portion)"
290320,"Multi-Sectoral Emergency Response in Agriculture, WASH, Protection, and CASH Assistance for Drought-Affected Community of Zabagazo Woreda in SWER."
266937,"Multi-sectoral humanitarian aid in the form of cash, in-kind, services and vouchers for the coverage of basic needs, food security, physical and mental health, and winterization for conflict-affected people in eastern Ukraine (2023 portion)"
290322,"Multi-Sectoral Emergency Response in Agriculture, WASH, Protection, and CASH Assistance for Drought-Affected Community of Zabagazo Woreda in SWER."
290323,"Multi-Sectoral Emergency Response in Agriculture, WASH, Protection, and CASH Assistance for Drought-Affected Community of Zabagazo Woreda in SWER."
266938,"Multi-sectoral humanitarian aid in the form of cash, in-kind, services and vouchers for the coverage of basic needs, food security, physical and mental health, and winterization for conflict-affected people in eastern Ukraine (2023 portion)"
290353,"SNNPR_Integrated Agriculture and WASH (including MPC) assistance to support vulnerable communities in drought and flood affected areas in South Omo Zone, Benatsemaye Woreda, SNNPR"
290354,"SNNPR_Integrated Agriculture and WASH (including MPC) assistance to support vulnerable communities in drought and flood affected areas in South Omo Zone, Benatsemaye Woreda, SNNPR"
290355,"SNNPR_Integrated Agriculture and WASH (including MPC) assistance to support vulnerable communities in drought and flood affected areas in South Omo Zone, Benatsemaye Woreda, SNNPR"
267019,"Ensuring access to lifesaving health, water, sanitation and hygiene, child protection, education supplies and services, and provision of cash support, for children and families in Ukraine
---- Education"
290432,"Ensuring access to lifesaving health, water, sanitation and hygiene, child protection, education supplies and services, and provision of cash support, for children and families in Ukraine
---- Education"
290437,"Health, nutrition, WASH, shelter, cash, protection	Emergency assistance through a Governement of Canada matching fund in response to the East Africa crisis"
290438,"Health, nutrition, WASH, shelter, cash, protection	Emergency assistance through a Governement of Canada matching fund in response to the East Africa crisis"
290439,"Health, nutrition, WASH, shelter, cash, protection	Emergency assistance through a Governement of Canada matching fund in response to the East Africa crisis"
290440,"Health, nutrition, WASH, shelter, cash, protection	Emergency assistance through a Governement of Canada matching fund in response to the East Africa crisis"
290441,"Health, nutrition, WASH, shelter, cash, protection	Emergency assistance through a Governement of Canada matching fund in response to the East Africa crisis"
290442,"Health, nutrition, WASH, shelter, cash, protection	Emergency assistance through a Governement of Canada matching fund in response to the East Africa crisis"
290443,"Health, nutrition, WASH, shelter, cash, protection	Emergency assistance through a Governement of Canada matching fund in response to the East Africa crisis"
290444,"Health, nutrition, WASH, shelter, cash, protection	Emergency assistance through a Governement of Canada matching fund in response to the East Africa crisis"
290452,"WASH, Health, Cash Voucher	Emergency assistance in response to floods"
290456,"WASH, Health, Cash Voucher	Emergency assistance in response to floods"
290457,"WASH, Health, Cash Voucher	Emergency assistance in response to floods 	financial"
290458,"WASH, Health, Cash Voucher	Emergency assistance in response to floods"
290480,Envelope 1 : Providing Critical Cash Assistance via MPC and cash for Shelter Support to the Most Affected Population in Northwest Syria
290481,Envelope 1 : Providing Critical Cash Assistance via MPC and cash for Shelter Support to the Most Affected Population in Northwest Syria
290574,Emergency lifesaving winterization assistance of blankets and cash for heating and winter ‎clothing packages for 1170 Pregnant and Lactating Women (PLW) and their families 8190 ‎persons in 11 districts of Badakhshan province.‎
290614,Envelopes 1 and 3 - Increasing the resilience of earthquake-affected and vulnerable populations in Afrin through early recovery and MPC interventions
290619,Emergency response to the relief of the population affected by the earthquake in NWS Syria. through life-saving food assistance and multi-purpose cash assistance(MPCA).
290621,Envelop3: Enhance the food security situation of EQ-affected families in NWS by Cash for Food Assistance
290624,"Envelope 1: """"""""Enhance The Resilience of EQ Affected Population in NWS by Multi-Purpose Cash Assistance """""""""
267099,Increasing capacities and scale for Anticipatory Action including through Social Protection systems
290767,Cash for food assistance for IPC phase 3 and 4 people in Charsadda and Dawlatyar districts of Ghor province
232588,"Securing the multisectoral humanitarian needs in the form of cash, in-kind and services to cover basic needs, improve food security, hygiene conditions, preparedness to winter and psychosocial well-being of conflict-affected populations in the areas along"
291183,"Enhance local capacity and provide emergency Cash Assistance, WASH and Shelter/NFIs in rural areas close to the frontline in Mykolaiv and Kherson Oblast
-- WASH"
291184,"Enhance local capacity and provide emergency Cash Assistance, WASH and Shelter/NFIs in rural areas close to the frontline in Mykolaiv and Kherson Oblast
-- Shelter & NFI"
291219,"Humanitarian Response:  Child Protection, WASH, and Cash Assistance to people displaced to Egypt by the conflict in Sudan"
232786,Follow-up funding for the Cash Barometer to evaluate the perception of people benefiting from humanitarian aid programs (especially cash benefits) to improve the quality of humanitarian aid - CAR (2023 portion)
291340,Fournir une aide alimentaire générale par le biais de bons alimentaires électroniques et d'actions de communication sensibles à la nutrition pour le changement social et comportemental des Palestiniens vulnérables en Cisjordanie et dans la bande de Gaza
232787,Follow-up funding for the Cash Barometer to evaluate the perception of people benefiting from humanitarian aid programs (especially cash benefits) to improve the quality of humanitarian aid - SOMALIA (2023 portion)
232788,Follow-up funding for the Cash Barometer to evaluate the perception of people benefiting from humanitarian aid programs (especially cash benefits) to improve the quality of humanitarian aid - NIGERIA (2023 portion)
291877,Provision of emergency cash-based transfers in the form of electronic food vouchers to vulnerable Palestinians in the West Bank and Gaza Strip.
292438,Kuwait Red Crescent-Provision of distribution of food coupons to (500) needy Yemeni families affected by conflicts - Yemen  (85%first payment)
292602,"Immediate Humanitarian Action to provide protection, MHPSS and cash-based assistance to refugee children and their families in Armenia"
292603,"Immediate Humanitarian Action to provide protection, MHPSS and cash-based assistance to refugee children and their families in Armenia"
292647,Kuwait Red Crescent- Project Eid-Al-Adha sacrificial meat distribution to Syrian families' refugees (1000 coupons) - Lebanon
292648,Kuwait Red Crescent- Project Eid-Al-Adha sacrificial meat distribution to Syrian families refugees (1000 coupons) - Jordan
267417,"Somalia/CE	Somalia Humanitarian Coordination, Info Management & Assessments,Health,Water, Sanitation and Hygiene,Shelter and Settlements,Multipurpose Cash Assistance,Nutrition"
267418,"Somalia/CE	Somalia Humanitarian Coordination, Info Management & Assessments,Health,Water, Sanitation and Hygiene,Shelter and Settlements,Multipurpose Cash Assistance,Nutrition"
267419,"Somalia/CE	Somalia Humanitarian Coordination, Info Management & Assessments,Health,Water, Sanitation and Hygiene,Shelter and Settlements,Multipurpose Cash Assistance,Nutrition"
292887,"Lebanon: UNICEF's response to the Syria Crisis	Cross-Sectoral (two or more outcome areas)	
HAC-SYRIA REFUGEES
Social protection"
233651,"Multi-sectoral humanitarian aid in the form of cash, in-kind, services and vouchers for the coverage of basic needs, food security, physical and mental health, and winterization for conflict-affected people in eastern Ukraine (2023 portion)"
292927,"Egypt: Support to Syrian Refugees and host communities	Cross-Sectoral (two or more outcome areas)	
---- BPRM
--- Social protection"
292944,"Lifesaving CCCM, NFI and MPC assistance to IDPs affected by extreme rainfall and Yaku cyclone emergency in the coast of Peru to restore their dignity and improve their living conditions"
293003,"Cash for Food Assistance for South Sudanese Returnees and Livelihoods Assistance returnees and host communities - Aweil East, NBEG"
293282,"Yemen: Violences fondées sur le genre	Gender Equality and the empowerment of girls and women
-- Social Protection"
293313,"Thematic Cross Sectoral - Yemen	Cross-Sectoral (two or more outcome areas)	THM HUMANITAR 2022-2025
-- Social Protection"
293327,"Yemen:to support Water, Sanitation and Hygiene(WASH) and Nutrition in Yemen	Cross-Sectoral (two or more outcome areas)
-- Social Protection"
293348,"Thematic Cross Sectoral - Yemen
THM HUMANITAR 2022-2025
-- Social Protection"
293355,"Thematic Humanitarian Funds for Cross-Sectoral Activities - Yemen	Cross-Sectoral (two or more outcome areas)	
THM HUMANITAR 2022-2025
HAC-YEMEN
-- Social Protection"
293488,"HAC-UKRAINE
ECARO: Ukraine HAC non-thematic Contribution from the Government of Norway	Cross-Sectoral (two or more outcome areas)
- Czech Republic
- Social protection"
293627,"Iraq
Social protection"
233795,Uganda Cash Consortium - Multi-Purpose Cash Assistance to the Most Vulnerable Refugee Households in the South West and West Nile Regions of Uganda MR02: UCC - Multi-Purpose and Sector Specific Cash Assistance to the Most Vulnerable Refugee HHs in the Southwest and West Nile Regions of Uganda.
294211,Nigerian Humanitarian Response Plan 2023	Third Party Monitoring and Nigerian Cash Barometer Survey	Coordination and Support Services	Humanitarian Assistance and Resilience Programme (HARP)
294270,Emergency aid in the areas of protection and health as well as cash transfers for those in particular need of protection
294318,Nigerian Humanitarian Response Plan 2023	Third Party Monitoring and Nigerian Cash Barometer Survey	Coordination and Support Services	Humanitarian Assistance and Resilience Programme (HARP)
294322,Yemen HRP 2023		Yemen HRP 2023	Food Security	Food Security Safety Network - Social Protection Support to the Social Fund for Development
294602,Afghanistan	Other NGO Int/Foreign North	AFG: TLO Cash for EQ-victims	Not applicable all	Project/Programme contribution	Material relief assistance
268273,Uganda Cash Consortium - Multi-Purpose Cash Assistance to the Most Vulnerable Refugee Households in the South West and West Nile Regions of Uganda MR02: UCC - Multi-Purpose and Sector Specific Cash Assistance to the Most Vulnerable Refugee HHs in the Southwest and West Nile Regions of Uganda.
234596,"HH for Malian refugees, internally displaced persons and host communities in Tahoua, in the areas of CASH, WASH and food security and Covid-19 prevention activities. The 500.000 € Covid 19 Share is under the Project: AA-S09-321.50 NER 01/20 COV"
269105,"Improving the resilience of food systems and social protection of refugees in Iowara, Western Province, Papua New Guinea"
295397,"Private Partnership Funding
Emergency Food Assistance
Zakat Fund :2023 Emergency Appeal for Food and Cash assistance in Gaza  and West Bank"
295744,Cash Assistance for Essential Needs
295762,"Support to humanitarian cash transfers, first-line emergency response, protection and education-in-emergencies to children and the most vulnerable people in Syria.
-- CHILD PROTECTION"
295770,"Support to humanitarian cash transfers, first-line emergency response, protection and education-in-emergencies to children and the most vulnerable people in Syria.
---- EDUCATION"
295772,"Support to humanitarian cash transfers, first-line emergency response, protection and education-in-emergencies to children and the most vulnerable people in Syria.
-- EDUCATION"
295781,Responding to urgent needs of internally displaced persons (IDPs) in Yemen with shelter and cash assistance
295783,Responding to urgent needs of internally displaced persons (IDPs) in Yemen with shelter and cash assistance
295905,"THM HUMANITAR 2022-2025	Thematic Humanitarian funds for Syria
--- SOCIAL PROTECTION"
295913,"Thematic Humanitarian Funds for Cross Sectoral Activities-Syria
---  SOCIAL PROTECTION"
295935,"Syria: HAC - thematic humanitarian support
THM HUMANITAR 2022-2025
--- SOCIAL PROTECTION"
295981,"Earthquake Response Syria
Cross-Sectoral (two or more outcome areas)
SOCIAL PROTECTION"
296004,"Syria HAC / Earthquake HR
--- SOCIAL PROTECTION"
296059,"VenEsperanza: Emergency and Recovery Assistance for People in Need
Provide unconditional food assistance and life-saving supplementary nutritional support to vulnerable Venezuelan migrants, Colombian returnees and members of host communities (Cash multi-proposite), while implementing new economic recovery support activities to help participants transition from a state of emergency to a more secure and sustainable economic and social integration in Colombia (Livelihoods)."
296072,Cash transfers and psychosocial support to most vulnerable people who fled Nagorno-Karabakh into Armenia
296183,"SYRIA EARTHQUAKE
SOCIAL PROTECTION"
296227,"SYRIA EARTHQUAKE
INTERNATIONAL ON-LINE DONATIONS
--- SOCIAL PROTECTION"
296240,"Emergency earthquake - PERU to Syria
UNICEF-Peru
--- SOCIAL PROTECTION"
296241,"Emergency earthquake - PERU to Syria
UNICEF-Peru
--- SOCIAL PROTECTION"
296254,"Emergency earthquake - Mexico to Syria
--- SOCIAL PROTECTION"
296260,"Emergency earthquake - Thailand to Syria
UNICEF-THAILAND
--- SOCIAL PROTECTION"
296286,"Earthquake Response Syria
--- SOCIAL PROTECTION"
296384,​​Emergency response to humanitarian needs in Amhara region through cash and shelter/Non-Food items assistance​
296386,​​Emergency response to humanitarian needs in Amhara region through cash and shelter/Non-Food items assistance​
296586,"Multi-Sector	Emergency Protection assistance for refugees and migrants in Tacna. Multipurpose cash assistance for refugees and migrants in Tacna.
---- SDC"
296796,"Enhancing Coverage and Access to life-saving integrated health, nutrition, food security, protection and WASH services including cash assistance for conflict affected deprived children and their families in Hodeida Governorate"
296945,Gaza Child Cash Grants towards strengthening the Shock Responsiveness of the National Social Protection system (NCTP)
296946,Gaza Child Cash Grants towards strengthening the Shock Responsiveness of the National Social Protection system (NCTP)
296955,oPt Complex Emergency -MPC
297415,Cash and voucher assistance in humanitarian response	Cash and voucher assistance in humanitarian response Cashcap
297617,Emergency winter food assistance (in-kind and cash-based transfers) to acutely food insecure people living in IPC Phase 3+
297618,Emergency winter food assistance (in-kind and cash-based transfers) to acutely food insecure people living in IPC Phase 3+
297627,Lifesaving assistance to displaced populations in the Far-North and South-West regions of Cameroon through Shelter/Non-Food Items (NFI) and cash for rent.
297628,Lifesaving assistance to displaced populations in the Far-North and South-West regions of Cameroon through Shelter/Non-Food Items (NFI) and cash for rent.
298652,The Kenya Cash Consortium – Locally-led Multi-Purpose Cash Response to crisis-affected communities in Kenya
298683,"Yemen HRP 2023	Food Security	Food Security Safety Network - Social Protection Support to the Social Fund for Development
--- FCDO"
298715,Food Security	Provision of immediate life-saving emergency food assistance through unconditional cash transfer to the floods affected households in Jowhar district
298987,"Winterization Response Plan Ukraine	Support to UNICEF's Revised Ukraine Winter Response Plan. UNICEF’s winterization approach will target cash and in-kind support to the most vulnerable categories of girls, boys, and women – especially children with disabilities, children without parental c"
298991,Provision of lifesaving cash for food assistance to IPC Phase 3 and 4 food insecure vulnerable people in Chahar Darah and Qala-e-Zal districts of Kunduz Province
299140,Rehabilitation of three strategic water facilities to provide clean and adequate water sources. Distribution of integrated hygiene kits and NFI to 500 HHs. Provision of multipurpose cash transfers for 3 months.
299378,Transferts monétaires d'urgence aux populations affectées par la crise dans le nord du Bénin
299606,"Provision of food and cash assistance to war-affected Ukrainians and of common services to the humanitarian community responding to the crisis
--- Food Security and Livelihoods"
300411,The Cash Learning Partnership CaLP
300787,"Implementation of Operational Concept on Cash and Voucher Assistance (CVA) 2021-2024. Protection, access and security. Multi year 2021 20 2024. 2023 portion total amount CHF 150,000 
(7F-07880.06)"
301251,Multi-purpose cash assistance and protection (GBV) to IDPs and war-affected people in Ukraine
301350,Multi-purpose cash assistance and protection (GBV) to IDPs and war-affected people in Ukraine
301351,Increasing capacities and scale for Anticipatory Action including through Social Protection systems
301352,Increasing capacities and scale for Anticipatory Action including through Social Protection systems
301356,Increasing capacities and scale for Anticipatory Action including through Social Protection systems
301357,Increasing capacities and scale for Anticipatory Action including through Social Protection systems
302083,Social Protection	Ukraine Crisis 2022-23
302482,"Integrando Horizontes: Supporting Local Integration for Vulnerable Venezuelans in TT aims to deliver comprehensive support to the most vulnerable subsets of the population, including women, children, persons at risk of and survivors of GBV and TIP, and indigenous populations. Programming focuses on increasing target beneficiaries' access to basic protection and human rights, education, sustainable livelihoods opportunities, physical and mental healthcare and wider humanitarian assistance (CVA, etc.)"
302621,"Health and social protection
Addressing and preventing gender-based violence"
303117,"--- Providing daily fresh bread for 2,000 needy Syrian refugees in Lebanon, in addition of operational costs -- Food
--- Project Eid-Al-Adha sacrificial meat distribution to Syrian families refugees (1000 coupons) - Lebanon -- Food
--- Providing daily fresh bread for 2,000 Syrian families refugees -- Food
-- Provide (1,471) food basket for Syrian refugees - Lebanon -- Food"
303823,"Funding to UNICEF's Syrian Refugee Response Humanitarian Action in Jordan.
Jordan:  Support tothe United Nations Children’s Fund’s Emergency Response	Cross-Sectoral (two or more outcome areas)
--- SOCIAL PROTECTION"
303992,"Honduras: Humanitarian Action, COVID-19, children on the move and other crises, Mexc & CA
--- Social Protection
(USA / BPRM)"
303997,"Honduras/Food Security 	Honduras	UNICEF - United Nations Children's Fund
Honduras: Provisionof Multi-Sectoral Emergency Services to Communitiess
--- Social Protection
--- USAID / BHA"
304177,"HAC-UKRAINE
-- Emergency response (Ukraine Refugees) - ECARO
-- social protection"
304189,"ECARO: PRM contribution to the 2023 Ukraine Situation Regional Refugee Response	
--- Social protection
USA / BPRM"
304277,Thematic Cross Sectoral - Syria   SOCIAL PROTECTION
304283,Emergency earthquake response - Syria	   SOCIAL PROTECTION
270567,Emergency aid in the areas of protection and health as well as cash transfers for those in particular need of protection
304814,Multi-purpose Cash Assistance
305121,"Emergency Shelter and NFI	Provision of winterization assistance to conflict-affected communities in Ukraine (2023-2024)
Cash-for-heating, NFIs distributions, solid fuel distributions"
305573,"Provision of food and cash assistance to war-affected Ukrainians and of common services to the humanitarian community responding to the crisis
--- Logistics"
305574,"Provision of food and cash assistance to war-affected Ukrainians and of common services to the humanitarian community responding to the crisis
--- Activities NOT COVERED by HRP"
305628,"Ukraine HRP	 Shelter, Protection, MPC 	Care4U-2 (C4U-2) project	
SDC"
305703,"Emergency winter food assistance (in-kind and cash-based transfers) to acutely food insecure people living in IPC Phase 3+ in Kunduz, Samangan, Faryab, Sar-e-Pul, Ghor, and Hirat Provinces"
306119,"Cash Consortium of Yemen (main award held by DRC) 
Harmonized Multi-Purpose Cash Assistance to meet critical basic needs among vulnerable households"
270706,"Securing the basic needs of vulnerable groups through cash assistance, primary care and psychosocial activities (2023 portion)"
270707,"Securing the basic needs of vulnerable groups through cash assistance, primary care and psychosocial activities (2023 portion)"
270708,"Securing the basic needs of vulnerable groups through cash assistance, primary care and psychosocial activities (2023 portion)"
270709,"Securing the basic needs of vulnerable groups through cash assistance, primary care and psychosocial activities (2023 portion)"
270710,"Securing the basic needs of vulnerable groups through cash assistance, primary care and psychosocial activities (2023 portion)"
270711,"Securing the basic needs of vulnerable groups through cash assistance, primary care and psychosocial activities (2023 portion)"
270712,"Securing the basic needs of vulnerable groups through cash assistance, primary care and psychosocial activities (2023 portion)"
270713,"Securing the basic needs of vulnerable groups through cash assistance, primary care and psychosocial activities (2023 portion)"
270714,"Securing the basic needs of vulnerable groups through cash assistance, primary care and psychosocial activities (2023 portion)"
270715,"Securing the basic needs of vulnerable groups through cash assistance, primary care and psychosocial activities (2023 portion)"
306881,"Dominican Republic
Response to tropical cyclone	WASH, Cash	Emergency assistance in response to cyclone"
306882,"Response to Floods	Shelter, WASH, Cash	Emergency assistance in response to floods"
306883,"Response to Floods	Protection, WASH, Cash	Emergency assistance in response to floods"
306884,"Nepal	2023	Response to November Nepal Earthquake	Shelter, WASH, Cash"
306885,"Philippines	2023	Response to earthquake in Philippines	Shelter, WASH, Cash
Emergency assistance in response to earthquakes"
306887,Somalia	2023	Response to November floods in Somalia	Cash	Emergency assistance in response to floods
